交易号,交易时间,收/支,金额,统计种类,支付状态,交易类型,交易对方,商品,交易来源
1000039901202103216412869666087,2021/1/5 9:55,支出,1.5,餐饮-吃饭,交易成功,即时到账交易,诺康早点,商品,支付宝
1000031001202102216397833275365,2021/1/7 10:27,支出,38,餐饮-吃饭,交易成功,即时到账交易,天津市西青区柏懿快餐店,天津市西青区柏懿快餐店,支付宝
100003100121022100027221610174797738,2021/1/30 21:17,支出,45,餐饮-吃饭,交易成功,即时到账交易,天津市西青区艾克饭店,天津市西青区艾克饭店 210130736261606,支付宝
1000039801202101066407444365164,2021/2/6 18:33,支出,18,餐饮-吃饭,交易成功,即时到账交易,天津市西青区艾克饭店,天津市西青区艾克饭店 210206780578122,支付宝
1000050001202105270203512204151,2021/2/27 12:16,支出,62.6,餐饮-吃饭,交易成功,即时到账交易,婉转小火锅,婉转牛肉小火锅（师范大学店）-消费,支付宝
1000050001202105181900350986108,2021/3/12 19:33,支出,157,餐饮-吃饭,交易成功,即时到账交易,小扁担串串香,二维码支付,支付宝
1000050001202104110801347929796,2021/3/13 11:14,支出,12,餐饮-吃饭,交易成功,即时到账交易,天津鱼本鱼（和平大悦城）,天津鱼本鱼和平大悦城店,支付宝
4200001010202104228490382066,2021/3/13 11:18,支出,12,餐饮-吃饭,交易成功,即时到账交易,天津市池田寿司和平大悦城店,天津市池田寿司和平大悦城店,支付宝
100005000121030900064222189232026738,2021/3/14 8:05,支出,24,餐饮-吃饭,交易成功,即时到账交易,老胜香包子铺,商品,支付宝
100010710121050500058222564022732738,2021/3/15 8:30,支出,15,餐饮-吃饭,交易成功,即时到账交易,小胖包子王,订单:202103150830242077061488,支付宝
100010710121041600058222456377341738,2021/3/18 7:31,支出,18,餐饮-吃饭,交易成功,即时到账交易,邢记肉夹馍,商品,支付宝
100010710121041600058222252795024738,2021/5/13 12:18,支出,15,餐饮-吃饭,交易成功,即时到账交易,羊汤馆北京光华店,羊汤馆北京光华店_10021002105131218290058158557996,支付宝
1000039901013104276067815169061,2021/5/20 19:27,支出,15,餐饮-吃饭,交易成功,即时到账交易,沙县小吃,收钱码收款,支付宝
4200000992202103163962942366,2021/5/27 8:01,支出,6,餐饮-吃饭,交易成功,即时到账交易,牛不理八宝粥,美团收银909700175028664434,支付宝
4200000996202102164741535543,2021/5/29 20:05,支出,45,餐饮-吃饭,交易成功,即时到账交易,一锅香过桥米线天津华苑路店,一锅香过桥米线,支付宝
4200000910202102050772379826,2021/5/30 10:47,支出,15,餐饮-吃饭,交易成功,即时到账交易,天律红桥区旺德福米线店,天津红桥区旺德福米线店,支付宝
4200000915202101261925119414,2021/1/25 10:08,支出,2.5,餐饮-零食/饮料/酒,交易成功,即时到账交易,刘金川,商品,支付宝
4200000914202101059829878216,2021/3/4 10:28,支出,19,餐饮-零食/饮料/酒,交易成功,即时到账交易,吝南南,商品,支付宝
4200000985202104031268778907,2021/3/23 22:51,支出,32.8,餐饮-零食/饮料/酒,交易成功,支付宝担保交易,猫诚旗舰店,乐事薯片零食大礼包网红食品一箱超大包休闲小吃整箱装官方旗舰,支付宝
1000039801003102117078180071448,2021/4/2 19:46,支出,10,餐饮-零食/饮料/酒,交易成功,即时到账交易,天津森洋酒店有限公司,天津森洋酒店有限公司,支付宝
100005000121051200064222668643262738,2021/4/3 16:02,支出,2,餐饮-零食/饮料/酒,交易成功,即时到账交易,蜜雪冰城906557店,销售单,支付宝
100010710121042300058222450020478738,2021/4/3 19:58,支出,12,餐饮-零食/饮料/酒,交易成功,即时到账交易,沏佰杯,沏佰杯（号外店）,支付宝
1000039801017103257174464366028,2021/4/16 16:08,支出,4,餐饮-零食/饮料/酒,交易成功,即时到账交易,天津睿科,购物商品,支付宝
100004990121041400058222231620737738,2021/1/14 20:33,支出,15,餐饮-乳制品,交易成功,即时到账交易,天津市西青区萌娃奶站,天津市西青区萌娃奶站,支付宝
1000039801002102116025364852412,2021/1/28 18:12,支出,13,餐饮-乳制品,交易成功,即时到账交易,天津市西青区萌娃奶站,天津市西青区萌娃奶站,支付宝
1000039801003102117313451341523,2021/5/20 19:46,支出,19.9,餐饮-乳制品,交易成功,即时到账交易,鲜奶小站（杨庄店）,收钱码收款,支付宝
1000039801004102117424875287363,2021/1/5 10:03,支出,22.1,餐饮-水果,交易成功,即时到账交易,鲜又美果蔬生鲜超市,二维码支付,支付宝
1000039901000103016414030982130,2021/1/8 10:17,支出,55.4,餐饮-水果,交易成功,即时到账交易,鲜又美果蔬生鲜超市,二维码支付,支付宝
1000039801003102116337026575121,2021/2/23 11:54,支出,110.9,餐饮-水果,交易成功,即时到账交易,鲜又美果蔬生鲜超市,二维码支付,支付宝
1000039901000101216385013139061,2021/3/17 13:00,支出,13,餐饮-水果,交易成功,即时到账交易,蔬菜水果,蔬菜水果 古城店_10021002103171300300304098988928,支付宝
1000039901000101216108218625794,2021/3/18 10:35,支出,36.4,餐饮-水果,交易成功,即时到账交易,蔬菜水果,蔬菜水果 古城店_10021002103181035230124098987637,支付宝
1000039801000101066104811653788,2021/3/20 12:07,支出,46,餐饮-水果,交易成功,即时到账交易,蔬菜水果,蔬菜水果 古城店_10021002103201207060244098983290,支付宝
1000050001202103010009542602719,2021/3/24 7:51,支出,50,餐饮-水果,交易成功,即时到账交易,蔬菜水果,蔬菜水果 古城店_10021002103240751070304098986768,支付宝
1000050001202103011508093261087,2021/3/27 11:54,支出,17.5,餐饮-水果,交易成功,即时到账交易,蔬菜水果,蔬菜水果 古城店_10021002103271154240054098988203,支付宝
1000050001202103011700876260750,2021/3/28 19:31,支出,71,餐饮-水果,交易成功,即时到账交易,蔬菜水果,蔬菜水果 古城店_10021002103281931550164098983268,支付宝
100004990121012000058222210093921738,2021/4/15 12:02,支出,37,餐饮-水果,交易成功,即时到账交易,蔬菜水果,蔬菜水果 古城店_10021002104151202420144098987509,支付宝
1000039901000102107389315722576,2021/4/20 18:46,支出,17,餐饮-水果,交易成功,即时到账交易,蔬菜水果,蔬菜水果 古城店_10021002104201846490294098984257,支付宝
1000050001202102122204495769402,2021/4/21 16:33,支出,11.6,餐饮-水果,交易成功,即时到账交易,蔬菜水果,蔬菜水果 古城店_10021002104211633530114098987980,支付宝
1000039801001102116266246865237,2021/4/28 20:50,支出,10,餐饮-水果,交易成功,即时到账交易,蔬菜水果,蔬菜水果 古城店_10021002104282050580124098982660,支付宝
1000039901000102096420581293175,2021/4/29 19:44,支出,12.3,餐饮-水果,交易成功,即时到账交易,蔬菜水果,蔬菜水果 古城店_10021002104291944320134098981170,支付宝
4200000900202103136342914284,2021/4/30 19:31,支出,11.4,餐饮-水果,交易成功,即时到账交易,蔬菜水果,蔬菜水果 古城店_10021002104301931170284098984150,支付宝
4200000906202104120598619524,2021/5/11 19:32,支出,22.3,餐饮-水果,交易成功,即时到账交易,蔬菜水果,蔬菜水果 古城店_10021002105111932030054098987107,支付宝
100010710121041700058222267033023738,2021/2/24 17:54,支出,13.7,餐饮-小吃,交易成功,即时到账交易,元和西饼（西青店）,元和西饼（西青店）,支付宝
4200000900202104172291720278,2021/3/13 13:30,支出,20,餐饮-小吃,交易成功,即时到账交易,蓝泊湾台湾小吃,蓝泊湾台湾小吃,支付宝
1000039901005103186118876903088,2021/3/18 7:30,支出,3,餐饮-小吃,交易成功,即时到账交易,生活超市古城小街店,生活超市古城小街店_10021002103180730270062283545127_6107057062462_1,支付宝
1000039801002102116411709093543,2021/5/5 12:52,支出,46.42,餐饮-小吃,交易成功,即时到账交易,绝味鸭脖(师范大学店),绝味食品,支付宝
1000039901004102096124546563056,2021/3/17 18:57,支出,18.9,餐饮-做饭材料,交易成功,支付宝担保交易,野三坡食品旗舰店,野三坡 莲子百合组合莲子250g*1袋+百合250g*1袋,支付宝
4200001010202105084582598732,2021/3/18 10:36,支出,10.5,餐饮-做饭材料,交易成功,即时到账交易,冷建梅大红门冷鲜肉,商品,支付宝
4200000985202103308273099380,2021/3/27 11:47,支出,6.4,餐饮-做饭材料,交易成功,即时到账交易,冷建梅大红门冷鲜肉,商品,支付宝
4200001006202104193454032831,2021/4/12 23:45,支出,16.85,餐饮-做饭材料,交易成功,支付宝担保交易,野三坡食品旗舰店,三色糙米新米5斤五谷杂粮红米黑米糙 米糊粗粮健身胚芽10脂减饭,支付宝
4200000900202103161831614872,2021/1/16 17:09,收入,343,非必需品,交易成功,即时到账交易,美言英语,转账,支付宝
100004990121031000058222285652929738,2021/1/17 20:51,支出,25,非必需品,交易成功,即时到账交易,美言英语,商品,支付宝
100010710121030200058222195972662738,2021/4/18 21:18,支出,50,非必需品,交易成功,即时到账交易,快鱼连锁石景山店,快鱼连锁石景山店,支付宝
100004990121022600058222259518818738,2021/1/5 10:00,支出,1.8,购物-超市,交易成功,即时到账交易,商户李海换,商户李海换,支付宝
100004990121050500058221963664340738,2021/1/26 11:52,支出,87.3,购物-超市,交易成功,即时到账交易,商户李海换,商户李海换,支付宝
100004990121050900058222120793249738,2021/1/30 15:46,支出,50,购物-超市,交易成功,即时到账交易,悠智堂乐园,HFAL2V21013000009071002023AB-麦趣熊欢乐世界-52币-3021180311000479,支付宝
100004990121021200058222473419446738,2021/1/30 17:14,支出,2,购物-超市,交易成功,即时到账交易,小宋超市,中银来聚财扫码支付,支付宝
100004990121040300058221985462013738,2021/2/11 12:23,支出,48.39,购物-超市,交易成功,即时到账交易,万家life华北(华木里商业街店),条码支付,支付宝
100010710121050600058221984749908738,2021/2/14 10:31,支出,15,购物-超市,交易成功,即时到账交易,優众誠品,商品,支付宝
100010710121041000058222278854594738,2021/2/19 12:33,支出,70,购物-超市,交易成功,即时到账交易,商户李海换,商户李海换,支付宝
100010710121040700058221938913176738,2021/3/1 21:50,支出,10,购物-超市,交易成功,即时到账交易,乐旷吧,乐摩吧10.00元唤醒身体,支付宝
100005000121052800064222357012401738,2021/3/8 14:22,支出,3,购物-超市,交易成功,即时到账交易,孙梅,商品,支付宝
100005000121052700064222152584157738,2021/3/9 15:28,支出,10,购物-超市,交易成功,即时到账交易,王振华,商品,支付宝
1000050001202105271801980662175,2021/3/11 20:00,支出,75,购物-超市,交易成功,即时到账交易,顺丰速运,散单运费-顺丰速运,支付宝
1000050001202105191904847074158,2021/3/14 16:05,支出,5.5,购物-超市,交易成功,即时到账交易,世纪华联超市北京古城店,世纪华联超市北京古城店,支付宝
100004990121051700058221935619622738,2021/3/17 19:08,支出,7.9,购物-超市,交易成功,即时到账交易,物美超市(古城店),条码支付,支付宝
4200000942202103101909538959,2021/3/22 19:38,支出,6,购物-超市,交易成功,即时到账交易,维忠便利店,商品,支付宝
4200000946202102079655228122,2021/3/22 20:02,支出,10,购物-超市,交易成功,即时到账交易,维忠便利店,商品,支付宝
4200000918202101071710370571,2021/3/27 15:29,支出,1.5,购物-超市,交易成功,即时到账交易,世纪华联超市北京古城店,世纪华联超市北京古城店,支付宝
100005000121012000027221845912395738,2021/4/3 15:30,支出,6,购物-超市,交易成功,即时到账交易,商户_杨敏,商户_杨敏,支付宝
100005000121010800027221230608728738,2021/4/3 21:53,支出,88.9,购物-超市,交易成功,即时到账交易,柒一拾壹（天津）商业有限公司,7-ELEVEn天津俊城浅水湾店消费,支付宝
1000050001202101011502331137324,2021/4/4 15:42,支出,12,购物-超市,交易成功,即时到账交易,柒一拾壹（天津）商业有限公司,7-ELEVEn天津俊城浅水湾店消费,支付宝
100005000121010100027221922919034738,2021/4/4 15:50,支出,26.7,购物-超市,交易成功,即时到账交易,旺福乐超市浅水湾店,旺福乐超市浅水湾店_浅水湾店03,支付宝
4200001003202105047330119876,2021/4/4 21:42,支出,3,购物-超市,交易成功,即时到账交易,润物,润物超市,支付宝
1000039801015105156121021142241,2021/5/4 13:56,支出,105,购物-超市,交易成功,即时到账交易,柒一拾壹(天津)商业有限公司,7-ELEVEn天津俊城浅水湾店消费,支付宝
1000039801007105126191957288158,2021/5/4 20:08,支出,8.5,购物-超市,交易成功,即时到账交易,易买超市(奥城店),窝窝支付_易买超市(奥城店)_4427,支付宝
4200000877202103031260105551,2021/5/7 20:04,支出,31,购物-超市,交易成功,即时到账交易,世纪华联超市北京古城店,世纪华联超市北京古城店,支付宝
4200001013202105214814600537,2021/5/7 21:21,支出,6,购物-超市,交易成功,即时到账交易,世纪华联超市北京古城店,世纪华联超市北京古城店,支付宝
100005000121032700064222188893722738,2021/5/7 21:22,支出,3,购物-超市,交易成功,即时到账交易,世纪华联超市北京古城店,世纪华联超市北京古城店,支付宝
100005000121032200064222350060970738,2021/5/17 12:19,支出,12.8,购物-超市,交易成功,即时到账交易,郎家园路店（北京）,北京全家购物,支付宝
100005000121041100064222609092839738,2021/5/17 19:54,支出,204.83,购物-超市,交易成功,即时到账交易,雪松超市,雪松超市通州店:20210517195454062168081149292035,支付宝
100004990121040400058222101803560738,2021/5/17 19:55,支出,0.3,购物-超市,交易成功,即时到账交易,雪松超市,雪松超市通州店:20210517195510593168081149224365,支付宝
100004990121020900058222237565058738,2021/5/19 12:27,支出,22.6,购物-超市,交易成功,即时到账交易,郎家园路店（北京）,北京全家购物,支付宝
100003990121030100064222556916626738,2021/5/19 21:29,支出,45.2,购物-超市,交易成功,即时到账交易,雪松超市,雪松超市通州店:20210519212945203168081149286613,支付宝
100003990121030100064222057069356738,2021/5/21 12:27,支出,10,购物-超市,交易成功,即时到账交易,郎家园路店（北京）,北京全家购物,支付宝
100003990121021700027221606924730738,2021/5/22 17:09,支出,68,购物-超市,交易成功,即时到账交易,老汪超市,收钱码收款,支付宝
100003980121021100027221195496176738,2021/5/23 10:50,支出,54,购物-超市,交易成功,即时到账交易,王忠付,收钱码收款,支付宝
100003980121021100027221494914732738,2021/5/23 19:47,支出,1,购物-超市,交易成功,即时到账交易,老汪超市,收钱码收款,支付宝
100003980121021100027221294899288738,2021/5/23 20:27,支出,44.99,购物-超市,交易成功,即时到账交易,雪松超市,雪松超市通州店:20210523202711531168081149227609,支付宝
100003990121020900027221989575968738,2021/5/24 12:23,支出,8.8,购物-超市,交易成功,即时到账交易,郎家园路店（北京）,北京全家购物,支付宝
100003990121020700027221085028428738,2021/5/24 20:23,支出,15,购物-超市,交易成功,即时到账交易,老汪超市,收钱码收款,支付宝
100003990121020700027221985046121738,2021/5/25 12:34,支出,3,购物-超市,交易成功,即时到账交易,郎家园路店（北京）,北京全家购物,支付宝
100003990121012100027221747714185738,2021/5/25 21:52,支出,18,购物-超市,交易成功,即时到账交易,年年永红超市,收钱码收款,支付宝
100003990121012100027221247689723738,2021/5/26 19:07,支出,17.66,购物-超市,交易成功,即时到账交易,雪松超市,雪松超市通州店:20210526190727593168081149264672,支付宝
100003990121012100027221747700918738,2021/5/27 19:24,支出,54.9,购物-超市,交易成功,即时到账交易,雪松超市,雪松超市通州店:20210527192405734168081149218612,支付宝
100003990121012100027221047711603738,2021/5/28 12:16,支出,12.8,购物-超市,交易成功,即时到账交易,郎家园路店（北京）,北京全家购物,支付宝
100003980121010600027221529190833738,2021/5/30 9:21,支出,12,购物-超市,交易成功,即时到账交易,柒一拾壹(天津)商业有限公司,7-ELEVEn天津新城市中心店消费,支付宝
100003980121010600027221029197091738,2021/1/1 21:21,支出,79,购物-电子产品,交易成功,支付宝担保交易,小米官方旗舰店,包邮 小米米家插座usb多功能插排多孔插接线板家用安全电源官方,支付宝
100003980121010600027221129096865738,2021/1/5 9:55,支出,2,购物-京东,交易成功,即时到账交易,四季发财??,商品,支付宝
100003980121052300064221953673932738,2021/1/30 12:58,支出,72,购物-美团,交易成功,即时到账交易,美团,美团订单-21013010100000000004559546722015,支付宝
100003980121022400064222536180113738,2021/2/1 18:05,支出,7.98,购物-美团,交易成功,即时到账交易,美团,美团订单-网路经济型,支付宝
100003990121021000027221891462745738,2021/3/13 12:37,支出,19.8,购物-美团,交易成功,即时到账交易,美团,美团订单-21031310100000000007086675481015,支付宝
100003990121032100064221949534499738,2021/3/13 14:32,支出,176,购物-美团,交易成功,即时到账交易,美团,美团订单-21031310100000000007096137059015,支付宝
100003980121021400027221303705105738,2021/3/25 12:13,支出,16.88,购物-美团,交易成功,即时到账交易,美团,美团订单-21032510100000000007901265802015,支付宝
100003980121021100027221994550029738,2021/3/27 23:41,支出,420,购物-美团,交易成功,即时到账交易,美团,美团订单-21032710100000000008098653846015,支付宝
100003990121010100027221322194646738,2021/4/16 14:11,支出,128,购物-美团,交易成功,即时到账交易,美团,美团订单-21041610100000000009539056198015,支付宝
100003990121053100064222676643023738,2021/4/17 13:52,支出,138,购物-美团,交易成功,即时到账交易,美团,美团订单-21041710100000000009619379082015,支付宝
100003980121051200064222065585898738,2021/4/27 11:39,支出,15.99,购物-美团,交易成功,即时到账交易,美团,美团订单-21042710100000000020364860631015,支付宝
100004990121041600058222551075378738,2021/4/28 11:52,支出,18.9,购物-美团,交易成功,即时到账交易,美团,美团订单-21042810100000000020471263283015,支付宝
1000039801001102117046007974298,2021/4/28 20:23,支出,15.8,购物-美团,交易成功,即时到账交易,美团,美团订单-21042810100000000020511286953015,支付宝
1000039801000102126390901724673,2021/4/29 11:48,支出,23.68,购物-美团,交易成功,即时到账交易,美团,美团订单-21042910100000000020541091956015,支付宝
1000039801004102116178696460490,2021/4/29 13:09,支出,10,购物-美团,交易成功,即时到账交易,美团,美团订单-21042910100000000020552183219015,支付宝
4200000883202104051075937592,2021/4/30 11:28,支出,24.8,购物-美团,交易成功,即时到账交易,美团,美团订单-21043010100000000020617574040015,支付宝
4200000940202103319425666076,2021/5/15 14:30,支出,68,购物-美团,交易成功,即时到账交易,美团,美团订单-21051510100000000021904632282015,支付宝
4200001049202105244590293410,2021/5/15 18:44,支出,180,购物-美团,交易成功,即时到账交易,美团,美团订单-21051510100000000021928166219015,支付宝
4200001038202105218612062972,2021/5/19 20:43,支出,138,购物-美团,交易成功,即时到账交易,美团,美团订单-21051911100400000022261614553015,支付宝
4200001046202105213507449802,2021/5/31 19:05,支出,17.5,购物-美团,交易成功,即时到账交易,美团,美团订单-21053111100400000023295253344015,支付宝
4200001040202105187570332872,2021/5/17 21:53,支出,7.8,购物-拼多多,交易成功,即时到账交易,拼多多平台商户,商户单号XP2221051721500010845861007918,支付宝
4200001036202105182465712678,2021/5/17 22:43,支出,11.5,购物-拼多多,交易成功,即时到账交易,拼多多平台商户,商户单号XP1821051722500013740578001957,支付宝
4200001043202105103248638833,2021/5/17 23:29,支出,32.99,购物-拼多多,交易成功,即时到账交易,拼多多平台商户,商户单号XP1221051723501115019284002890,支付宝
4200001033202105065528464557,2021/5/17 23:56,支出,51,购物-拼多多,交易成功,即时到账交易,拼多多平台商户,商户单号XP1321051723501117061119001161,支付宝
4200001034202104280352797448,2021/5/18 0:11,支出,49,购物-拼多多,交易成功,即时到账交易,拼多多平台商户,商户单号XP1621051800501115437541006489,支付宝
4200000942202104202021418690,2021/5/19 21:11,支出,17.9,购物-拼多多,交易成功,即时到账交易,拼多多平台商户,商户单号XP1021051921500082532472005043,支付宝
4200000984202104052376290163,2021/5/24 21:45,支出,15.9,购物-拼多多,交易成功,即时到账交易,拼多多平台商户,商户单号XP1421052421501317708325007556,支付宝
100004990121052900058222114964225738,2021/5/24 22:13,支出,119,购物-拼多多,交易成功,即时到账交易,拼多多平台商户,商户单号XP1221052422501318235014006342,支付宝
4200000942202103033812541800,2021/5/24 22:17,支出,16.14,购物-拼多多,交易成功,即时到账交易,拼多多平台商户,商户单号XP2321052422501321932873003529,支付宝
4200000983202104259551289983,2021/5/24 22:22,支出,5.26,购物-拼多多,交易成功,即时到账交易,拼多多平台商户,商户单号XP2421052422501318399441003797,支付宝
4200000941202104239046938787,2021/5/24 22:58,支出,13.04,购物-拼多多,交易成功,即时到账交易,拼多多平台商户,商户单号XP1721052422500239433618004603,支付宝
4200001026202104233297983990,2020/1/6 17:16,支出,268,购物-淘宝,支付成功,支付宝担保交易,沐沐饰品旗舰店,星星月亮银项链女纯银潮网红吊坠轻奢简约气质颈链生日礼物锁骨链,支付宝
1000039901000102276336041677726,2021/3/17 9:00,支出,24.97,购物-淘宝,交易成功,支付宝担保交易,同芙旗舰店,酸枣仁炒熟250g睡眠中药材正品粉女性非安睡茶助眠安神特级野生,支付宝
1000039801000102146226135883694,2021/3/17 18:55,支出,29.8,购物-淘宝,交易成功,支付宝担保交易,聚和泰旗舰店,四川麦冬野生中药材500克特级麦门冬麦东茶沙参玉竹泡水正宗包邮,支付宝
1000031001000102126362285977510,2021/3/17 18:56,支出,14.9,购物-淘宝,交易成功,支付宝担保交易,尚贡旗舰店,买1送1共500g无硫百合干干货 新鲜食用鲜百合包邮非特级兰州百合,支付宝
1000039801000102116208799934702,2021/3/17 21:40,支出,99.9,购物-淘宝,交易成功,支付宝担保交易,薏语馨香,七彩叮当的叮当锅小火锅电煮锅高颜值火锅汤锅蒸锅不粘锅,支付宝
1000039801000102046411709338580,2021/3/17 21:54,支出,29.1,购物-淘宝,交易成功,支付宝担保交易,薏语馨香,运费补拍,支付宝
1000039901000104116190435743301,2021/3/23 22:45,支出,89,购物-淘宝,交易成功,支付宝担保交易,三只松鼠旗舰店,【三只松鼠_每日坚果750g/30包】网红爆款健康零食大礼包干果礼盒,支付宝
4200000988202103211141909093,2021/4/28 20:36,支出,38.5,购物-淘宝,交易成功,支付宝担保交易,尚信旗舰店,304不锈钢饭盒带盖保温学生上班族便携分隔型便当盒食堂分格餐盒,支付宝
4200001039202105212771857564,2021/5/17 10:23,支出,98.56,购物-淘宝,交易成功,支付宝担保交易,坎大哈黎明no1,简约全棉四件套纯棉条纹格子日式水洗棉裸睡床单被套床笠宿舍春夏,支付宝
4200001037202105183454733038,2021/5/18 0:32,支出,35.5,购物-淘宝,交易成功,支付宝担保交易,苏宁易购官方旗舰店,【礼遇价】公牛插座插排接线板拖线板多功能家用带线插板长线多孔排插座正品,支付宝
4200001049202105141342402694,2021/5/19 21:09,支出,92.88,购物-淘宝,交易成功,支付宝担保交易,韦氏手工集团,章丘铁锅官方旗舰老式家用炒锅炒菜锅不粘天猫手工锅燃煤气灶专用,支付宝
4200001043202105106004861205,2021/5/30 20:53,支出,74,购物-淘宝,交易成功,支付宝担保交易,腾达和为顺专卖店,[急速发货]腾达5G双频千兆无线路由器 穿墙王家用Wifi高速光纤速率AC5大功率增强百兆端口防蹭网宿舍学生寝室,支付宝
4200001041202104284914636666,2021/4/9 9:56,支出,151,购物-鞋子,支付成功,支付宝担保交易,梅西旗舰店,梅西夏季透气网鞋男子轻跑鞋休闲跑步鞋男网面鞋潮流网红运动鞋男,支付宝
4200001039202104274449828164,2021/3/29 9:48,支出,39,购物-衣服,交易成功,支付宝担保交易,猫人宏展专卖店,猫人石墨烯抗菌男士内裤男冰丝无痕四角裤运动纯棉裆平角大码短裤,支付宝
4200000989202104230885703936,2021/4/5 14:55,支出,599,购物-衣服,交易成功,即时到账交易,优衣库天津国际广场店,优衣库(天津国际商场店),支付宝
4200000986202104196903536094,2021/3/17 21:24,收入,950,家人/朋友-红包,交易成功,即时到账交易,美若黎明,转账,支付宝
4200000940202104150545527158,2021/3/21 17:42,支出,100,家人/朋友-红包,交易成功,即时到账交易,美若黎明(肖嘉睿),转账,支付宝
4200000939202104057221926174,2021/3/25 19:22,支出,172,家人/朋友-红包,交易成功,即时到账交易,美若黎明(肖嘉睿),转账,支付宝
100004990121012700058222288180145738,2021/3/25 19:23,支出,20,家人/朋友-红包,交易成功,即时到账交易,美若黎明(肖嘉睿),转账,支付宝
4200001018202105274139637182,2021/5/1 19:39,收入,4000,家人/朋友-红包,交易成功,即时到账交易,美若黎明,转账,支付宝
1000039801008102116361369363244,2021/1/30 6:42,支出,3.6,交通-地铁,交易成功,即时到账交易,天津地铁,乘车扣费,支付宝
1000039801008102116083723829345,2021/1/30 20:56,支出,3.6,交通-地铁,交易成功,即时到账交易,天津地铁,乘车扣费,支付宝
1000039901004101016171393427513,2021/2/7 6:35,支出,3.6,交通-地铁,交易成功,即时到账交易,天津地铁,乘车扣费,支付宝
1000039901004101016121509266899,2021/2/8 13:18,支出,3.6,交通-地铁,交易成功,即时到账交易,天津地铁,乘车扣费,支付宝
1000039801027101046013508593152,2021/2/13 15:13,支出,3.6,交通-地铁,交易成功,即时到账交易,天津地铁,乘车扣费,支付宝
1000039901000103027360850733088,2021/2/15 13:21,支出,3.6,交通-地铁,交易成功,即时到账交易,天津地铁,乘车扣费,支付宝
1000039801000102127202005243171,2021/3/1 12:50,支出,1.8,交通-地铁,交易成功,即时到账交易,天津地铁,乘车扣费,支付宝
1000039801000102117265121383248,2021/3/9 18:22,支出,3.6,交通-地铁,交易成功,即时到账交易,天津地铁,乘车扣费,支付宝
1000039901000102107330313500138,2021/3/10 8:25,支出,1.8,交通-地铁,交易成功,即时到账交易,天津地铁,乘车扣费,支付宝
1000039901000102097363425460510,2021/3/12 6:56,支出,3.6,交通-地铁,交易成功,即时到账交易,天津地铁,乘车扣费,支付宝
1000039901000101077344543877264,2021/3/12 14:29,支出,3.6,交通-地铁,交易成功,即时到账交易,天津地铁,乘车扣费,支付宝
100004990121050600058222284775756738,2021/3/13 10:49,支出,2.7,交通-地铁,交易成功,即时到账交易,天津地铁,乘车扣费,支付宝
100010710121041900058222291859140738,2021/3/13 17:09,支出,2.7,交通-地铁,交易成功,即时到账交易,天津地铁,乘车扣费,支付宝
100004990121041000058222478785573738,2021/3/14 12:11,支出,3.6,交通-地铁,交易成功,即时到账交易,天津地铁,乘车扣费,支付宝
100010710121040700058222138021182738,2021/2/4 15:37,支出,2,交通-公交,交易成功,即时到账交易,天津公交易通科技有限公司,天津公交[038535]-[1667]-[2021-02-04 15:37:18],支付宝
100004990121011200058222217755625738,2021/2/13 14:25,支出,1,交通-公交,交易成功,即时到账交易,天津公交易通科技有限公司,天津公交[032904]-[2620]-[2021-02-13 14:25:12],支付宝
1000039801007102126329654540464,2021/2/13 17:59,支出,3,交通-公交,交易成功,即时到账交易,天津公交易通科技有限公司,天津公交[043082]-[3011]-[2021-02-13 17:59:18],支付宝
4200000894202102144708665196,2021/3/1 10:43,支出,2,交通-公交,交易成功,即时到账交易,天津公交易通科技有限公司,天津公交[080814]-[1849]-[2021-03-01 10:43:37],支付宝
4200001034202105274680718068,2021/3/7 8:35,支出,8,交通-公交,交易成功,即时到账交易,万合集团邯郸宇驰公共交通有限公司,万合集团邯郸宇驰公共交通有限公司,支付宝
4200000905202103308024546288,2021/3/7 15:00,支出,8,交通-公交,交易成功,即时到账交易,万合集团邯郸宇驰公共交通有限公司,万合集团邯郸宇驰公共交通有限公司,支付宝
100004990121010100058222497736051738,2021/3/9 8:00,支出,8,交通-公交,交易成功,即时到账交易,万合集团邯郸宇驰公共交通有限公司,万合集团邯郸宇驰公共交通有限公司,支付宝
1000039901000103026036562341155,2021/3/10 7:57,支出,2,交通-公交,交易成功,即时到账交易,天津公交易通科技有限公司,天津公交[032910]-[3620]-[2021-03-10 07:57:38],支付宝
1000039801000101066099395838317,2021/3/12 10:04,支出,3,交通-公交,交易成功,即时到账交易,天津公交易通科技有限公司,天津公交[043076]-[3011]-[2021-03-12 10:04:12],支付宝
100005000121030300064222362146261738,2021/4/3 21:23,支出,2,交通-公交,交易成功,即时到账交易,天津公交易通科技有限公司,天津公交[041936]-[1857]-[2021-04-03 21:23:34],支付宝
1000039801008102116396862498490,2021/5/5 13:49,支出,2,交通-公交,交易成功,即时到账交易,天津公交易通科技有限公司,天津公交[020232]-[1703]-[2021-05-05 13:49:03],支付宝
100004990121042300058222547130402738,2021/1/29 19:05,支出,18.5,交通-火车,交易成功,即时到账交易,中国铁路网络有限公司,火车票,支付宝
4200000941202104030818241622,2021/1/30 11:35,支出,16.5,交通-火车,交易成功,即时到账交易,中国铁路网络有限公司,火车票,支付宝
